	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
ERBB4	0.004524402	-0.15706383	0.071375065	-0.26018664	0.2343978	-0.009298991	-0.16404876	-0.3315684	0.21775366	-0.064815134	-0.085117005	-0.5489324	0.28690922	0.10503966	0.15117083	-0.23317024	0.011818813	-0.060365703	0.14801341	0.085337065	-0.17787151	0.004799686	-0.1816765	0.13989192	0.52489763	-0.5035408	-0.39560822	0.16061981	0.30247748	-0.29643658	-0.03608111	0.07749684	-0.34539837	0.18494688	0.26530766	-0.28018647	-0.36249575	-0.01568781	-0.2741351	0.023651987	0.17055364	-0.2781537	0.1645471	0.23710732	0.34022546	-0.2647091	0.004397786	-0.30161256	0.03058707	0.008653554	0.358988	-0.44789547	-0.2250169	-0.18413472	-0.23366055	-0.10034354	0.2766945	0.31033316	-0.0026724192	0.072197825	-0.18006258	-0.09611573	-0.122542806	0.015631413	-0.52773505	0.36234543	0.19995749	0.20509861	-0.23760852	0.23508732	0.02414676	-0.3053044	0.13351221	-0.47903728	-0.010983466	0.26516256	-0.16180582	0.19878823	0.18082456	0.21990497	0.0896319	-0.0043265307	-0.061542742	-0.26880267	0.15141939	-0.54037976	-0.33635986	0.13459338	0.15732227	0.33338943	0.15584712	0.15389821	-0.20396796	-0.5579797	0.08624543	-0.6324321	0.097040474	-0.1353224	-0.03909152	-0.037124246	0.097626574	-0.038862813	0.23401639	-0.06391864	0.05792681	-0.2451541	0.42532876	-0.023544442	0.24026433	-0.18259269	-0.10905775	0.25128084	0.21082	-0.0804476	0.6675274	-0.040182624	0.028495207	0.39351326	0.30432764	-0.17376958	-0.12038591	-0.11506023	-0.1265899	-0.13289934	0.108372845	-0.066412054	-0.46001318	0.036934573	-0.04644425	-0.6160907	-0.07233743	0.07759347	-0.34150836	0.046899427	0.0629163	0.38318637	0.00862003	-0.0064593065	0.38576347	-0.03535843	-0.16864873	0.13068947	0.15819572	-0.06647361	0.06344838	-0.30588356	-0.0681775	0.4386302	0.078865565	-0.05100226	-0.06196545	0.29772574	-0.01025998	0.086867034	-0.41428804	0.17295769	-0.36115202	0.052708175	-0.010704124	-0.0098070875	-0.33963558	0.38571906	-0.5198378	0.49513388	0.43381768	0.08638789	0.40314397	-0.010448662	0.3176951	-0.34893236	-0.103447996	-0.525622	-0.19878837	-0.24910465	-0.25232127	-0.04918535	-0.15285379	0.06496586	0.25477993	0.16818725	-0.18666449	0.100750275	0.28811797	0.06863925	0.17316833	-0.10848395	-0.5361164	-0.09085262	0.32106963	-0.34512424	-0.09089606	-0.029170536	0.41059756	0.12511063	-0.24634935	-0.18144451	0.06638107	-0.22108088	-0.077465855	-0.03941051
ESR1	0.011288173	-0.18286666	0.16153137	0.06274186	0.18969989	-0.12314699	0.3031482	-0.27744612	-0.14846407	0.056450095	-0.30436411	-0.29416892	0.45601544	0.10371103	0.18334422	-0.4348444	0.14847508	-0.23542748	0.1130045	-0.13718402	-0.07085161	-0.14424463	-0.14676458	-0.008975714	0.618502	-0.093312	-0.2706365	-0.010305263	0.15995671	-0.4297127	0.091303594	0.05143498	-0.12088906	0.25561166	0.00094052166	0.06179235	-0.26725852	0.10196849	-0.32735497	-0.044441048	-0.1996259	-0.09691107	0.20411435	0.22500575	0.2488331	-0.43376213	-0.22558467	-0.23793262	-0.4979572	0.098292336	0.031431746	-0.53405976	0.020359213	-0.0031514924	-0.031620607	0.091196835	-0.15924545	0.23903242	-0.25032175	0.2919016	-0.22071385	0.13034034	0.35592994	0.14201896	-0.3878682	0.11124946	-0.13911842	0.44430402	-0.33472052	0.15927812	0.154099	-0.2540534	-0.10751304	-0.40177232	0.1449452	0.03984815	0.21466118	-0.0041101314	-0.26191685	-0.0042380025	0.10558448	0.077915765	-0.26594564	-0.32812878	0.25525373	-0.67547596	-0.45301414	0.23505038	0.34624082	0.13835754	-0.18727057	0.17566831	-0.46986476	-0.6465359	0.16510096	-0.40974963	0.28238663	-0.014896528	0.4054287	-0.022106811	0.1100071	0.5009971	0.18613246	0.036266997	-0.03631915	-0.13926665	0.16532929	0.19010851	0.43199962	-0.0689136	-0.42453566	0.037089847	-0.07939053	0.020571332	0.4254746	0.05559021	-0.41930327	0.41018993	-0.2768931	-0.39712957	-0.34899446	-0.045495637	0.13597539	-0.018781748	-0.059355985	-0.5395459	0.06700006	-0.27969965	0.04066706	-0.5727969	0.18135029	0.12752315	-0.52281475	0.101892	-0.014115055	0.25647902	-0.039811343	-0.279214	0.3557906	0.03256896	-0.12254738	0.2200268	0.19650021	-0.21556728	0.24633239	-0.33219963	0.1274126	0.26524112	0.121371165	-0.14798829	0.07227339	0.2880268	0.13457905	-0.21097057	-0.037096255	0.058408342	-0.22087437	-0.41468027	0.038579896	-0.017585132	-0.2470026	0.39645502	-0.45050928	0.27436477	0.300719	0.16234481	0.43946627	0.202727	0.27898762	-0.39940947	-0.6314903	-0.6714931	-0.07469401	-0.38861668	-0.1547667	-0.06357682	-0.2319718	-0.24837022	-0.056028984	0.21852776	-0.3591181	0.26643533	-0.20287086	0.07151396	-0.04008106	-0.013549492	-0.11034855	-0.18676926	0.19172943	-0.2657179	0.1266704	-0.2133069	0.06994253	0.11020638	-0.3990364	-0.012434907	-0.12136365	-0.39341146	0.042324517	-0.093200475
ESR2	-0.008978367	-0.43250543	0.26651925	-0.001804977	-0.114404	0.12345275	0.38593355	-0.012472971	0.020448176	-0.03734035	-0.30265063	-0.54344755	0.109066375	-0.2453694	0.42469865	-0.46975645	-0.039592177	-0.38628286	-0.27031085	-0.23744778	0.023723453	0.17227267	-0.37894163	-0.22524282	0.52669895	-0.14894724	-0.053729337	-0.036771014	-0.060363118	-0.46460956	0.2808793	0.16590193	-0.09034439	0.39111933	-0.14189763	-0.0821677	0.25909725	0.023689404	-0.027384834	0.05824256	0.03135067	0.044454567	0.085196964	0.38192576	0.2821951	-0.56849253	-0.30548573	-0.2798957	-0.6822991	-0.094147325	0.049983453	-0.5553478	-0.35268244	-0.40493816	-0.22049676	0.31409785	-0.6825987	-0.13340814	-0.3252852	0.5872143	0.05723371	0.4821944	0.26759756	0.2294064	-0.41970763	0.022524264	-0.16739507	0.48855332	-0.37822548	-0.03811075	0.09270724	-0.03295963	-0.23378961	-0.4159052	0.16532251	0.0684802	0.1084926	-0.30814412	-0.1519913	-0.20218271	0.019736502	0.07552477	-0.19603838	-0.5615302	0.5899578	-0.8811899	-0.5778124	0.1711699	0.19796905	-0.09484818	-0.09149752	0.4261245	-0.42224383	-0.58841234	-0.005173714	-0.27250266	0.17154351	-0.28244674	0.28855497	0.07523254	-0.10595879	0.34456033	0.22004354	0.31254706	-0.24968931	0.048043773	0.41556102	0.1400583	0.54280204	0.022041306	-0.21653438	0.03404308	-0.13922232	0.1377081	0.39724803	-0.04681316	-0.36512908	0.7917468	-0.41212255	-0.37362483	-0.186712	0.26074412	0.16772236	-0.17501006	0.15448175	-0.62321806	0.11537598	-0.27314234	-0.11799105	-0.544957	0.044315126	0.07345817	-0.47020602	0.09142837	0.11092897	0.07084574	-0.2759563	-0.40268686	0.26368213	-0.27789906	-0.3789215	0.15166281	0.03682669	-0.10145752	0.09138197	-0.14334336	0.18393588	0.278171	0.07382746	0.09628556	-0.19245763	0.40267915	0.20599404	0.23809652	0.08367263	-0.060364015	-0.29843614	-0.5678355	-0.25080132	0.040205203	-0.15353131	0.56433153	-0.6704238	0.056959607	0.011764814	0.31572473	0.36254704	0.48188096	0.07062569	-0.49833527	-0.3376015	-0.67134005	0.19947514	-0.20650864	0.043452486	-0.20707437	-0.35342893	-0.35386944	-0.1491853	0.30622807	-0.5823316	0.21884704	-0.13469346	0.23124893	0.11097218	0.17164777	0.040014047	-0.24251722	0.46733585	0.011159009	0.021322718	-0.37390706	0.09966031	0.069910094	-0.30616555	-0.012021277	0.064015076	-0.43373188	0.045797173	0.062515326
F10	-0.18012354	0.16373685	0.24559556	0.5100951	0.05337397	-0.007930681	0.21844006	0.005389018	0.44355157	0.17453358	-0.13049355	-0.051021032	-0.36885965	-0.10316503	0.15608615	-0.3496724	-0.07709366	-0.3685738	-0.069767535	-0.5898708	-0.0007247821	0.0015508306	0.2634279	0.31002924	0.032806627	0.003373048	-0.115660526	-0.010674843	0.293837	-0.336186	-0.006687642	0.12293918	-0.0091234	0.0074115107	-0.2509084	-0.019012088	-0.039294563	-0.21072778	-0.16967897	0.17840597	0.38932297	0.0855471	-0.45998898	0.36075595	-0.122948006	0.20935939	0.048200898	0.18539138	-0.21825066	0.20033745	0.3981535	0.12320075	-0.34812677	0.02654277	-0.049373638	-0.008736648	-0.03281829	-0.20624676	0.34770516	-0.122306235	-0.08158471	-0.32117465	-0.09832509	-0.371277	0.12313934	-0.35137454	0.27362078	-0.16227522	-0.086962424	-0.05592154	-0.046439406	0.15808213	-0.1630149	0.23360002	0.38120085	-0.24975604	-0.011471447	0.03938825	0.013606919	-0.53923124	0.47058663	0.16104993	-0.018053414	0.37426403	0.27814052	-0.10918387	-0.19159922	0.13251042	-0.09249762	0.24546883	0.08198592	0.08748271	-0.14200985	0.13920416	-0.06076874	0.29648438	-0.053556647	-0.4644399	-0.006654173	-0.08464038	-0.0007315494	0.3436034	0.09079156	0.46906617	0.10481045	-0.084061295	-0.008043761	-0.2700648	-0.07060906	0.21480994	-0.12613332	0.012124943	0.30542177	0.23945402	0.21729013	-0.050789095	0.2092978	0.16201141	0.64564925	-0.31177998	-0.17063929	0.06877796	-0.018401729	-0.17739554	-0.13611545	0.07949351	-0.06578991	-0.02689184	-0.51426524	0.12975933	0.1454057	-0.31553814	0.04193882	0.20708533	-0.6569551	-0.0012644032	-0.018728802	-0.017439753	0.10882021	0.113758445	0.12629326	0.022589084	0.115888536	0.15662181	-0.101079784	0.31765983	-0.026223455	0.06037019	0.03315727	-0.5299406	-0.026166925	0.054062754	0.105299465	0.6061187	-0.07312862	-0.033270992	-0.02568117	0.140537	0.6373395	-0.057179917	-0.10101238	-0.07535359	-0.014548515	-0.11746603	-0.25486466	-0.04302648	-0.27582958	-0.30646926	0.007066941	-0.4592047	0.055083156	-0.06952735	-0.2500387	-0.15224743	-0.4433006	0.14351109	0.3511233	0.44049767	0.111742035	-0.19990537	-0.07470306	0.00801673	-0.090134606	-0.13201824	-0.011810361	0.25240514	0.0047640917	-0.47614172	0.21084245	-0.2615349	-0.16360742	0.05981237	0.011265831	0.2501265	-0.10903149	-0.104157574	-0.23802994	-0.13590293	-0.2838222	-0.064504385
F2	-0.07131617	0.47758862	0.22120003	0.2988118	0.14541897	0.14506955	0.2006342	-0.30453068	0.16943203	0.20500025	-0.019764239	-0.20948601	-0.030519728	0.13759516	0.21301514	-0.08834633	0.11448354	-0.43579596	0.18325214	-0.26713207	0.19876935	0.21961717	0.16462381	-0.14768377	0.008230835	0.14674826	0.023224661	-0.41257372	-0.018180342	-0.20233473	0.14872591	0.03137331	0.15393378	0.19474861	0.27247056	0.10230333	0.0056764176	0.066358864	0.0011847627	0.055628855	0.14822619	-0.06536401	-0.13100143	0.31601375	-0.034810405	-0.41266948	0.022838276	-0.17803794	-0.20747201	-0.2612202	-0.035021726	0.4884865	-0.27748373	-0.2076971	-0.20786001	-0.28815803	0.041613802	-0.10865831	0.15658173	-0.1936998	-0.06578659	-0.24129263	-0.08009396	-0.3892722	0.263347	-0.43183887	-0.02731521	0.025112573	-0.2969475	-0.11829321	-0.04370272	0.0839341	-0.05064205	0.18898687	-0.1597805	-0.08572699	0.08300113	-0.18384862	-0.2336104	-0.06968427	0.2608108	0.16875969	-0.47797924	0.40509224	0.12201351	-0.034391228	-0.045707285	0.06846689	0.15178323	-0.016969884	0.14355381	0.1324684	-0.019901171	-0.16081071	-0.05012076	0.10797715	-0.37366527	-0.36790735	0.10189499	0.16494043	0.22530296	0.38768148	-0.23334365	0.42461145	-0.36557183	-0.2761662	0.07977727	-0.18332297	-0.05125769	0.2051099	-0.13499606	-0.20350848	0.16035676	0.09053376	-0.1738755	-0.11549239	0.27243155	0.3301209	0.25261736	-0.2840206	0.13175425	0.22533093	-0.20477849	-0.19540566	0.28309476	-0.27170017	-0.06556855	0.20542856	-0.14300658	0.10022794	-0.062875696	-0.018577581	-0.22689152	0.21034943	-0.25844395	0.016316699	-0.122492276	-0.28984815	-0.122057065	-0.008913862	0.23890115	0.12625676	0.29446793	0.10353138	0.17616113	0.16252805	0.21998614	0.03808355	-0.0052003153	-0.36119682	-0.010995539	-0.3406166	0.3003458	0.4786181	-0.21226235	0.3587348	0.073680766	-0.16984692	0.23667997	0.049548052	0.37229678	-0.11724883	0.045783482	0.3434678	0.13508318	0.3096615	-0.3023019	0.12948367	-0.024442151	0.2510528	-0.015185993	-0.5255013	0.18072681	-0.39637682	-0.0025252553	-0.024547527	0.08268683	-0.064040184	0.1405881	0.27417657	-0.31042016	-0.01835056	-0.10717641	-0.10273983	-0.2165917	0.0069480366	0.37204006	-0.23888229	-0.022776535	-0.10608183	-0.10777357	0.11938744	-0.3303928	0.077440925	-0.2592359	-0.087665655	-0.07468938	-0.10789636	-0.36561796	0.48685852
F2R	0.18807179	-0.09696721	0.07327432	0.08610028	-0.22677565	0.22280368	0.020658549	-0.20336656	0.05919037	0.09470062	-0.16479276	-0.3988413	0.12891726	0.21942769	-0.10088709	-0.08097977	-0.0974139	-0.20161274	-0.035253175	-0.3828113	-0.24840651	0.133694	-0.059613843	-0.053343657	0.07462219	-0.5597261	-0.06869045	0.130231	0.19405963	-0.29969198	0.1953827	0.19636755	-0.1654763	0.29558235	0.07719946	-0.021601036	-0.17875691	0.059394434	-0.14712635	0.10689037	0.19584803	-0.17821972	-0.03471049	0.21814054	0.2513494	-0.22712722	-0.23050769	-0.5078509	0.023249445	-0.004401492	-0.08184911	-0.09849478	-0.1200689	-0.18957588	-0.3093859	-0.038946643	-0.42643952	-0.30455288	-0.057660144	0.3153098	0.059756923	-0.093871206	0.08129832	0.076805174	-0.33498448	-0.36893505	-0.14476913	-0.084034316	-0.24861914	-0.06839537	0.03022292	0.10635852	0.016239414	-0.089453995	-0.08667313	0.0031111853	-0.20727658	-0.1621668	-0.34090263	0.15678346	0.26200467	0.011765278	-0.2041916	-0.3312455	0.25215298	-0.37239617	-0.408855	-0.14434452	0.11495827	0.006608177	0.13441113	0.31962025	-0.03384948	-0.21615028	-0.10639632	-0.22656262	0.28048483	-0.119156554	0.09088081	-0.24993329	0.0083251055	0.46850282	-0.055599026	0.18752776	-0.031710193	-0.16231978	0.29848403	-0.10793921	0.22252136	-0.14383885	-0.23991065	0.054581203	0.011723305	-0.13957913	0.30352557	0.024085896	-0.1046523	0.049016424	-0.10237181	-0.16917361	-0.19116013	-0.030162137	0.05197115	0.13356985	0.23855555	-0.07505373	-0.1254449	0.02300224	0.08642162	-0.32012165	-0.05805283	0.19495806	-0.14175239	0.063985705	0.16680843	0.21413107	0.099760935	-0.36462077	0.11719128	-0.040519845	-0.3683733	0.31176093	0.1867614	-0.045043457	0.1656863	0.041675072	0.3704934	0.6742308	0.05440447	0.061886072	0.0834177	0.17870103	0.20255704	0.2785911	-0.22195499	0.044506017	-0.24064644	-0.06237021	0.041831713	0.020446721	0.014489507	0.6015716	-0.21769531	0.2163809	0.26483104	0.004106511	0.1799117	0.12455835	0.13517742	-0.16136426	-0.091476545	0.073892936	-0.11915744	-0.1839811	-0.18700404	-0.19485682	-0.21938235	0.07579834	-0.09966379	-0.10095056	-0.15360138	-0.031229466	0.12099953	0.062830605	0.021738986	0.042182494	-0.094419055	-0.0017829683	-0.12754102	-0.022302337	0.1279343	-0.2549651	0.17805521	0.22843228	0.10828012	0.20027266	-0.15646082	0.063945204	-0.11063183	-0.12676772
FAAH	-0.19233194	0.6173901	0.10425843	0.30194545	0.22483593	0.5591076	-0.4156034	0.09081968	-0.06357696	0.066970296	-0.17751946	-0.43212563	-0.0029048426	0.018529983	-0.08959373	0.41264454	-0.1896527	-0.10343963	-0.28336623	-0.36176765	-0.09526999	0.12360751	-0.2995684	-0.32892787	0.2461806	-0.2812035	-0.11146296	-0.24531204	0.13871334	-0.047622755	0.45845225	-0.13423508	-0.19957411	0.3121153	0.65258676	-0.17671391	-0.0772444	-0.15394019	0.028513875	-0.20370871	0.12503609	-0.060553066	0.11126698	0.10395771	0.3488277	-0.36888313	-0.29239428	0.082837895	0.23920915	-0.5838671	-0.05244797	-0.45653862	-0.8323363	-0.03947106	0.09820635	0.17788261	0.2216765	0.27921793	0.20557825	0.12623595	-0.053610705	-0.31499705	-0.200534	-0.19333643	-0.2150622	0.0518184	0.0582043	0.26011205	-0.0476123	-0.14469828	-0.0922288	-0.1421479	-0.07395813	0.0012100815	0.07005816	-0.037786376	0.20426945	0.12042807	0.15671265	0.19946887	-0.07652418	0.085112505	0.20510773	-0.32312098	0.044828996	-0.14525509	-0.047245275	-0.15619116	0.21364225	0.1400492	-0.13022773	-0.23868042	0.05797696	-0.1450024	-0.026253039	-0.25888535	-0.026278805	0.15245233	0.004914628	0.06454178	0.02117363	0.6055338	0.43866378	-0.081190616	-0.29190212	0.06671179	0.030307531	-0.19587956	0.13219862	0.4076569	-0.18050128	-0.24025382	-0.26887992	-0.11687555	0.51165706	0.22974584	-0.5515886	0.07944599	-0.028272856	-0.1992267	-0.026184093	0.02361012	-0.07386123	0.15096676	0.36464816	-0.1994967	0.10050686	-0.4098177	-0.12153652	0.17355338	0.086660184	0.031718794	-0.17366637	0.038308732	-0.21311699	0.13147062	-0.300616	-0.21795613	0.46931663	-0.38200432	-0.27419722	-0.030266684	0.043339252	-0.105582654	-0.38672188	0.40660745	0.17634515	0.0017467351	0.060334187	-0.22860487	-0.3597773	0.04916862	-0.37414104	0.18469585	-0.11375648	-0.106934845	0.054504275	0.13260852	0.08877034	0.19190215	-0.20012438	0.106548205	-0.07706604	-0.19435461	0.80172443	0.10121161	0.2740837	-0.061100386	-0.0718268	-0.11670998	-0.06047029	0.088570714	-0.22144596	-0.0148867285	-0.1887531	-0.28919217	-0.352696	-0.075719826	-0.21776247	-0.16088484	-0.1946579	0.013492878	-0.11021435	-0.076569505	-0.4247728	-0.2122525	0.1653826	-0.23477209	0.00015775475	0.033568557	0.05315523	-0.41047838	0.4489205	-0.24334107	-0.12390679	-0.15120353	-0.3532871	-0.293971	-0.12578535	0.08943038
FASN	-0.2782371	0.14992575	0.053394776	0.4299943	-0.056793287	0.298809	0.051614814	-0.06616832	-0.11512649	-0.40051952	-0.37458813	-0.25867477	0.0669604	-0.06255765	0.16238706	0.088767074	-0.16435072	-0.092314675	0.014531105	-0.175272	-0.47860277	-0.49692115	-0.40426755	0.1494953	0.14799644	-0.043373078	-0.21028103	0.07020317	0.3312018	-0.2896754	0.32766125	-0.07073896	-0.43653774	0.084867895	0.0692109	0.25514686	-0.51772577	-0.095233634	0.036523152	-0.36891663	-0.12173823	-0.20548472	0.17486405	0.104031116	0.2760949	-0.10205992	-0.3199849	-0.31419513	-0.07287457	0.03757303	-0.09342303	-0.5190002	-0.4646913	0.13141277	-0.026185758	0.056892026	0.3885531	0.13651074	-0.043064103	0.21029091	0.20783892	0.08779932	-0.057214484	-0.06981415	-0.2502733	-0.020976322	0.06877804	0.37042916	-0.047064524	-0.17829634	-0.27441442	0.26768872	-0.13565283	-0.20794344	0.35123125	0.010262328	0.05541211	0.4285014	0.14616713	0.15968473	-0.51517814	-0.010548968	0.29910114	-0.556228	-0.108065546	-0.024507478	-0.23373923	-0.3457224	0.103872344	0.1580264	-0.25519907	0.12608096	0.12660828	0.052246466	-0.011270352	-0.102892116	0.09242015	0.11604151	-0.16559802	0.17205693	0.0889623	0.51553357	0.21431576	-0.24929895	0.018548947	0.2174297	-0.18751958	0.13259229	0.041073613	0.15287164	-0.20951381	-0.13085914	-0.10806295	0.060279988	0.5561285	-0.025738215	-0.037673954	0.13927442	-0.38518563	-0.13632095	0.09840979	-0.0060519977	-0.13091329	0.1914224	0.5999867	-0.28195247	-0.446869	0.06373032	-0.1589513	-0.20612213	-0.3788955	0.12086476	-0.33938763	-0.13832656	-0.3589112	-0.060459714	-0.084602155	-0.045670345	0.55725324	-0.3789464	-0.24316353	-0.07591477	-0.012459256	0.038775463	-0.4227572	0.37766415	0.16603127	-0.058922615	0.2538376	-0.06436814	-0.046490498	0.44852716	0.029989194	-0.0010562481	-0.38155663	-0.2435347	-0.29632232	-0.0485868	-0.12565261	0.17480117	-0.010657258	0.14651102	0.07325522	0.2676893	0.2145064	0.09669954	0.56562465	-0.1627681	0.045099776	-0.34179297	-0.10866977	-0.018822208	-0.13373461	-0.18060257	-0.40107703	-0.2926906	-0.08628748	-0.08733091	0.050693534	0.10136425	0.026674686	0.040359214	-0.4429794	0.42589146	-0.16916335	-0.15754096	-0.40700823	-0.20652317	0.12093157	0.14949378	0.052852746	-0.14212422	0.23596117	-0.13442737	-0.08808477	0.045725625	-0.37026718	-0.115519725	-0.12672426	-0.25037795
FDPS	0.10207558	0.16047432	0.04863447	0.08443637	0.071889564	0.37306222	-0.57112503	0.12651013	-0.00487112	-0.15908405	-0.32133323	0.07981248	0.07026314	0.44069472	-0.04705423	0.099429816	-0.17267804	-0.15807024	-0.16976734	-0.33751398	-0.13158488	-0.026479542	-0.20184192	0.23074035	-0.04003883	-0.23026031	0.0043799556	0.0008003964	0.46429554	-0.47555438	0.38948268	-0.029421335	-0.17068602	0.21076071	0.21756499	0.3467179	-0.3583008	-0.05888902	-0.049729932	-0.2100709	0.18079616	-0.5799061	0.34093773	0.14920747	0.13762636	-0.047570262	-0.15921679	-0.3033597	-0.53516424	-0.22877142	0.26197347	-0.18902309	-0.5297992	0.020161074	0.38438484	0.22156161	0.20341246	-0.089975454	0.020426683	0.23144826	0.15111893	0.20319912	-0.600099	0.42088506	0.029009575	-0.1489099	-0.15646535	0.021930708	0.05746357	-0.09434942	-0.25850528	-0.08446899	-0.09550903	-0.17677774	-0.18757167	0.037629914	0.17184927	-0.04972653	-0.38814297	0.086884186	0.020492716	0.045805663	0.19221911	-0.4119827	0.09828561	-0.4176009	0.09402745	-0.19308646	0.0072620003	-0.14660107	-0.5378582	0.15496783	-0.29967925	0.054869805	-0.24494506	-0.28669664	-0.027699467	0.20398748	-0.34679613	-0.038639866	0.20662378	0.27724895	0.18083657	-0.37602007	-0.14415407	-0.016009266	0.079299785	0.19006057	0.35219738	-0.17164539	-0.16052781	0.27873638	-0.12163995	0.02989845	0.22033302	0.09027397	0.058413506	0.18300956	-0.5647613	-0.16928163	0.06752355	0.16937219	0.26657996	0.18524654	0.199573	-0.21655071	-0.09891637	-0.08221022	0.10911142	0.16217937	-0.3320496	0.118554495	-0.23327805	0.07235988	-0.30173218	0.2450578	-0.22544786	-0.10772117	0.28788218	-0.39283958	-0.12189186	0.05090055	0.17335694	0.0002359857	-0.215451	0.3801802	0.08967022	-0.08939739	0.045999736	0.2460959	-0.10282423	-0.14725606	0.04075368	-0.15960471	-0.48845944	-0.0064737923	-0.1819554	0.08368451	-0.22526805	-0.062058296	0.3288039	0.19950564	-0.30300024	0.2273743	-0.04827627	0.3407508	0.22555278	0.020286558	-0.057126623	-0.5005917	-0.02215025	-0.020115865	0.007134205	-0.070009366	-0.2617946	0.02308246	-0.3445942	-0.0068946127	-0.20656784	0.013396875	0.19999862	-0.12923814	-0.22405188	0.16037703	-0.003400869	0.08617932	-0.21018617	-0.0026443335	0.16772416	0.2862006	0.32423395	0.12228246	0.16578318	-0.09358399	-0.065025754	0.22005881	-0.38648584	-0.2352388	0.090118006	0.11692943
FGFR1	-0.15458852	0.15527967	0.45549196	0.09925051	-0.025216457	0.12933354	0.016965184	-0.14704102	0.09976262	-0.071213916	0.039194766	-0.28338766	0.51747185	0.044456825	0.11116709	-0.31048152	-0.325177	-0.35931104	0.11875244	-0.18269782	-0.35043484	-0.0018201253	-0.27217436	-0.057759047	0.3088707	-0.55611306	-0.27208257	-0.025503382	-0.047079887	-0.20412178	-0.231384	0.17489062	-0.32675394	0.22466397	0.108687334	-0.3256112	-0.1520626	-0.01543222	-0.28032407	-0.13727191	0.17633934	-0.03866946	0.028942022	0.09234	0.12528467	-0.00028005766	-0.20739572	-0.17409596	0.2568456	0.05791955	0.13955842	-0.20016882	-0.16418375	-0.121538706	-0.15268067	-0.047433082	0.31948164	0.27303916	-0.17315778	-0.28063425	-0.257807	-0.12900457	-0.115341805	0.1332713	-0.4256087	0.20776339	0.34643438	0.039026186	-0.096498705	0.10597514	-0.036968745	-0.06684263	0.11904599	0.011903901	0.1378784	0.21802752	0.048400402	0.5363433	-0.10436058	0.2634371	-0.11871818	0.028243305	-0.044131313	-0.067143954	0.21210645	-0.2897322	-0.3197624	0.07140037	0.16969451	0.18546328	0.30096525	0.043361146	0.051489905	-0.17867172	0.004745789	-0.6611481	0.5078116	-0.058341786	0.118011735	-0.07891494	0.16606204	-0.07245322	0.05196514	-0.26998198	-0.099791676	0.057405207	0.07539186	0.06842564	0.28903005	0.05519674	-0.08300113	0.21200788	0.21607043	0.12755863	0.48870113	0.023020102	-0.067610614	0.26635537	0.14129454	-0.3242211	-0.23754856	0.07253229	0.05563824	0.057777673	-0.012001035	-0.054903045	-0.15901184	-0.2155229	-0.12695631	-0.85063046	0.20195952	-0.043908883	-0.18288992	0.3931628	0.055413943	0.24664034	-0.076584004	-0.31768432	0.2847082	0.30627543	-0.17343456	0.10879185	0.04552172	-0.114606425	-0.085426085	-0.0049859514	-0.06992867	0.21053228	0.0489183	-0.00013793855	0.2034127	0.2668703	-0.026852906	0.03576783	-0.39223376	0.084059596	-0.25796732	-0.043459877	-0.24259813	-0.0026723824	0.087827615	-0.11367739	-0.15623103	0.19284146	0.11966028	-0.10573208	0.103515595	-0.26169235	0.17831253	-0.287106	0.13140334	-0.42568642	-0.58533365	-0.039528113	-0.40546727	0.181101	-0.2508632	-0.19913766	0.24504153	0.28358194	-0.02380487	0.042354073	-0.21818882	0.07705469	-0.19992512	-0.086641215	-0.23690848	0.10413488	0.036324743	0.120430455	-0.049300384	-0.027098741	0.5387843	0.08825419	-0.150785	0.096292816	0.17247652	0.1533615	-0.1555822	-0.319742
